Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity
461.10000000000002,0.018524410196417523,461.10000000000002,0.02145795715605741,461.10000000000002,0.021963030780838062,461.10000000000002,0.02227024575502488,461.10000000000002,0.021857022964827961
461.89999999999998,0.018242118291328636,461.89999999999998,0.02106291803362071,461.89999999999998,0.021588337020930291,461.89999999999998,0.021789586565278945,461.89999999999998,0.021517933589345818
462.60000000000002,0.017767393165653639,462.60000000000002,0.020908632367776337,462.60000000000002,0.021900299246373867,462.60000000000002,0.021483558403906308,462.60000000000002,0.021934165797750149
463.39999999999998,0.017952196875291405,463.39999999999998,0.021031552266388615,463.39999999999998,0.021273831625170606,463.39999999999998,0.021358943058416621,463.39999999999998,0.021686630553648181
464.10000000000002,0.017921678831498013,464.10000000000002,0.020906089197460221,464.10000000000002,0.020978823868501143,464.10000000000002,0.021273322991107381,464.10000000000002,0.022146096657426485
464.89999999999998,0.017908115256478726,464.89999999999998,0.020975602519434058,464.89999999999998,0.020450692166187705,464.89999999999998,0.021271627544229971,464.89999999999998,0.021385688732907776
465.60000000000002,0.017997126217542792,465.60000000000002,0.020340657663843745,465.60000000000002,0.02034557445978824,465.60000000000002,0.021223307308223766,465.60000000000002,0.021323804921882284
466.39999999999998,0.018373515424327972,466.39999999999998,0.020535634054745979,466.39999999999998,0.020489687444368149,466.39999999999998,0.021469147105448318,466.39999999999998,0.020900790925968315
467.10000000000002,0.018724472927951985,467.10000000000002,0.020172808422980085,467.10000000000002,0.020461712570890873,467.10000000000002,0.02137589752719073,467.10000000000002,0.020495579122267155
467.89999999999998,0.018243813738206049,467.89999999999998,0.020083797461916023,467.89999999999998,0.020566830277290341,467.89999999999998,0.020934233615625238,467.89999999999998,0.020381984181480638
468.60000000000002,0.018303154378915425,468.60000000000002,0.020086340632232139,468.60000000000002,0.020528682722548597,468.60000000000002,0.020657028051168584,468.60000000000002,0.020370116053338765
469.39999999999998,0.01810139620050355,469.39999999999998,0.019777769300543389,469.39999999999998,0.020976280698185027,469.39999999999998,0.020348456719479831,469.39999999999998,0.020577808295821575
470.10000000000002,0.018251443249154398,470.10000000000002,0.020342353110721155,470.10000000000002,0.021075464340513553,470.10000000000002,0.020117875944151979,470.10000000000002,0.020579503742698985
470.89999999999998,0.017597848477912566,470.89999999999998,0.019975288861761739,470.89999999999998,0.020868619821469443,470.89999999999998,0.01989068606257894,470.89999999999998,0.02064223527716318
471.60000000000002,0.017846231445453237,471.60000000000002,0.020423734560836869,471.60000000000002,0.020545637191322703,471.60000000000002,0.020579885218246396,471.60000000000002,0.0207244644507176
472.39999999999998,0.017257911378991717,472.39999999999998,0.019970202521129507,472.39999999999998,0.020036155404660784,472.39999999999998,0.021015615065740952,472.39999999999998,0.021081356018412555
473.10000000000002,0.018244661461644756,473.10000000000002,0.019588726973712098,473.10000000000002,0.020742309029102349,473.10000000000002,0.021197027881623899,473.10000000000002,0.02091011588379408
473.89999999999998,0.017971694514381627,473.89999999999998,0.019745555809872584,473.89999999999998,0.020729593177521766,473.89999999999998,0.020739257224723005,473.89999999999998,0.020685469172537156
474.60000000000002,0.018374363147766675,474.60000000000002,0.019435289031306424,474.60000000000002,0.020571068894483863,474.60000000000002,0.020580732941685102,474.60000000000002,0.01987250239481872
475.39999999999998,0.017491035324635695,475.39999999999998,0.019854912133465578,475.39999999999998,0.01988526063257123,475.39999999999998,0.020441706297737425,475.39999999999998,0.019567321956884792
476.10000000000002,0.0177775658469181,476.10000000000002,0.019366623432771291,476.10000000000002,0.019810660969965161,476.10000000000002,0.020234014055254615,476.10000000000002,0.019964056526198898
476.89999999999998,0.01797338996125904,476.89999999999998,0.019603985995608791,476.89999999999998,0.020181963836118109,476.89999999999998,0.020173825691106529,476.89999999999998,0.02064308300060189
477.60000000000002,0.018215838864728773,477.60000000000002,0.019764205725524103,477.60000000000002,0.019867458440358417,477.60000000000002,0.020483244746233985,477.60000000000002,0.020633758042776128
478.39999999999998,0.01788946534082721,478.39999999999998,0.019489543331383568,478.39999999999998,0.020027678170273729,478.39999999999998,0.020237404949009434,478.39999999999998,0.020148860235836667
479.10000000000002,0.01780554072039538,479.10000000000002,0.019273373854513699,479.10000000000002,0.020029373617151146,479.10000000000002,0.020230623161499789,479.10000000000002,0.019642769342929568
479.89999999999998,0.017784347634427745,479.89999999999998,0.019380187007790577,479.89999999999998,0.020393894695794446,479.89999999999998,0.020071251155023184,479.89999999999998,0.020042894805998496
480.60000000000002,0.01779452031569221,480.60000000000002,0.019709951425446962,480.60000000000002,0.019959012571738596,480.60000000000002,0.019878817934437066,480.60000000000002,0.02006747878572095
481.39999999999998,0.017607173435738324,481.39999999999998,0.020238930851199106,481.39999999999998,0.019817442757474806,481.39999999999998,0.019844061273450151,481.39999999999998,0.020464213355035059
482.10000000000002,0.017992887600349262,482.10000000000002,0.019637894933157003,482.10000000000002,0.019904758271661455,482.10000000000002,0.01987627476412095,482.10000000000002,0.020551528869221711
482.89999999999998,0.018182777650619264,482.89999999999998,0.019665022083195576,482.89999999999998,0.020037850851538197,482.89999999999998,0.020264532099048001,482.89999999999998,0.021137305765367112
483.60000000000002,0.018338758763341047,483.60000000000002,0.019253028491984771,483.60000000000002,0.020303188287852974,483.60000000000002,0.020109398709764924,483.60000000000002,0.021183930554495908
484.39999999999998,0.017919135661181897,484.39999999999998,0.019698083297305082,484.39999999999998,0.020137882217305426,484.39999999999998,0.020049210345616846,484.39999999999998,0.020608326339614968
485.10000000000002,0.018254834142909217,485.10000000000002,0.019857455303781694,485.10000000000002,0.02035998575824623,485.10000000000002,0.02040779736018921,485.10000000000002,0.020025092613785683
485.89999999999998,0.018338758763341047,485.89999999999998,0.020062604375948388,485.89999999999998,0.020675338877444622,485.89999999999998,0.020678221137136219,485.89999999999998,0.019997117740308403
486.60000000000002,0.01828196129294779,486.60000000000002,0.019764205725524106,486.60000000000002,0.020622780024244891,486.60000000000002,0.020929994998431709,486.60000000000002,0.020946567991658404
487.39999999999998,0.017767393165653639,487.39999999999998,0.019740469469240355,487.39999999999998,0.020829624543288999,487.39999999999998,0.02070195739341997,487.39999999999998,0.021077117401219033
488.10000000000002,0.017445258258945603,488.10000000000002,0.01969045378635674,488.10000000000002,0.020489687444368149,488.10000000000002,0.020517153683782201,488.10000000000002,0.020722769003840191
488.89999999999998,0.017947110534659173,488.89999999999998,0.019692996956672853,488.89999999999998,0.020939828590320696,488.89999999999998,0.02060277375109144,488.89999999999998,0.02010986495765622
489.60000000000002,0.018008994345684669,489.60000000000002,0.019827784983427008,489.60000000000002,0.020705856921238015,489.60000000000002,0.02098255385163144,489.60000000000002,0.020303145901681037
490.39999999999998,0.018443028746301809,490.39999999999998,0.019670108423827808,490.39999999999998,0.020939828590320696,490.39999999999998,0.021244500394191398,490.39999999999998,0.020679535108466218
491.10000000000002,0.01807172588014886,491.10000000000002,0.020132117697922228,491.10000000000002,0.020744852199418462,491.10000000000002,0.020906258742147958,491.10000000000002,0.020955045226045459
491.89999999999998,0.018003908005052433,491.89999999999998,0.02015331078388986,491.89999999999998,0.021070377999881321,491.89999999999998,0.021072412536134205,491.89999999999998,0.021557776590964969
492.60000000000002,0.018248900078838282,492.60000000000002,0.020422039113959463,492.60000000000002,0.020995778337275246,492.60000000000002,0.021030026364198939,492.60000000000002,0.021582360570687423
493.39999999999998,0.017981019472207389,493.39999999999998,0.020693310614345175,493.39999999999998,0.021436594525402027,493.39999999999998,0.021491187914854656,493.39999999999998,0.022093537804226755
494.10000000000002,0.018381144935276317,494.10000000000002,0.020585649737629594,494.10000000000002,0.021384035672202296,494.10000000000002,0.021274170714546087,494.10000000000002,0.021264464281172912
494.89999999999998,0.01792083110805931,494.89999999999998,0.02086794164271848,494.89999999999998,0.021183972940667838,494.89999999999998,0.021532726363351219,494.89999999999998,0.021419597670455995
495.60000000000002,0.018292133974212255,495.60000000000002,0.020700940125293527,495.60000000000002,0.021459483058247079,495.60000000000002,0.021254673075455862,495.60000000000002,0.020688860066291979
496.39999999999998,0.018131914244296943,496.39999999999998,0.021385052940328751,496.39999999999998,0.021612073277214046,496.39999999999998,0.021495426532048181,496.39999999999998,0.021300916389037246
497.10000000000002,0.018669370904436138,497.10000000000002,0.021101065588362451,497.10000000000002,0.022224129599959307,497.10000000000002,0.021815865991878805,497.10000000000002,0.021492501886184658
497.89999999999998,0.018500673940133772,497.89999999999998,0.021367250748115935,497.89999999999998,0.02156460076464654,497.89999999999998,0.021839602248162556,497.89999999999998,0.021980790586878945
498.60000000000002,0.01868886854352636,498.60000000000002,0.020965429838169593,498.60000000000002,0.021123784576519759,498.60000000000002,0.021802302416859525,498.60000000000002,0.021957054330595194
499.39999999999998,0.018467612726024259,499.39999999999998,0.020667031187745311,499.39999999999998,0.021289938370506009,499.39999999999998,0.021803150140298232,499.39999999999998,0.021880759221111712
500.10000000000002,0.018571882708985025,500.10000000000002,0.020215194594915352,500.10000000000002,0.020932199079372348,500.10000000000002,0.022054076278155015,500.10000000000002,0.022241889406000189
500.89999999999998,0.018416749319701942,500.89999999999998,0.020372871154514551,500.89999999999998,0.021518823698956451,500.89999999999998,0.021560701236828499,500.89999999999998,0.022197807787187513
501.60000000000002,0.018431160618159931,501.60000000000002,0.021317235065232316,501.60000000000002,0.021299263328331767,501.60000000000002,0.021690402922950418,501.60000000000002,0.022153726168374837
502.39999999999998,0.0187897476327323,502.39999999999998,0.021577486160914861,502.39999999999998,0.022409781033035783,502.39999999999998,0.021881140696659123,502.39999999999998,0.021990115544704699
503.10000000000002,0.019122902944143504,503.10000000000002,0.021674974356365975,503.10000000000002,0.022693768385002075,503.10000000000002,0.022714452836906485,503.10000000000002,0.02216644201995541
503.89999999999998,0.019484033129031984,503.89999999999998,0.021368098471554641,503.89999999999998,0.022906546968117125,503.89999999999998,0.022744123157261171,503.89999999999998,0.022620821783101479
504.60000000000002,0.019701898052779263,504.60000000000002,0.0214723684545154,504.60000000000002,0.022897222010291363,504.60000000000002,0.022950967676305278,504.60000000000002,0.022779346066139385
505.39999999999998,0.019566262302586408,505.39999999999998,0.021691928825140087,505.39999999999998,0.02272767732255029,505.39999999999998,0.022516085552249432,505.39999999999998,0.02310487186660224
506.10000000000002,0.019065257750311541,506.10000000000002,0.021908098302009953,506.10000000000002,0.022824317794562704,506.10000000000002,0.022877215737137913,506.10000000000002,0.022801386875545726
506.89999999999998,0.018680391309139305,506.89999999999998,0.021965743495841916,506.89999999999998,0.022842119986775513,506.89999999999998,0.022683934793113092,506.89999999999998,0.02275476208641693
507.60000000000002,0.019098318964421046,507.60000000000002,0.021824173681578123,507.60000000000002,0.023561837186236362,507.60000000000002,0.022788204776073854,507.60000000000002,0.022736112170765418
508.39999999999998,0.019286513567813638,508.39999999999998,0.022173435738324729,508.39999999999998,0.02391788103049261,508.39999999999998,0.022176996176767293,508.39999999999998,0.022878529708467918
509.10000000000002,0.019323813399116672,509.10000000000002,0.022239558166543744,509.10000000000002,0.024251884065342524,509.10000000000002,0.022553385383552473,509.10000000000002,0.02310571959004095
509.89999999999998,0.018942337851699263,509.89999999999998,0.021858930342565041,509.89999999999998,0.023590659783152345,509.89999999999998,0.023257843561116622,509.89999999999998,0.023200664615175951
510.60000000000002,0.018811788442138638,510.60000000000002,0.021124801844646199,510.60000000000002,0.022859074455549619,510.60000000000002,0.023621516916321222,510.60000000000002,0.023424463602994165
511.39999999999998,0.018717691140442343,511.39999999999998,0.020680594762764595,511.39999999999998,0.022709027406898771,511.39999999999998,0.023535896849011979,511.39999999999998,0.022991276925815724
512.10000000000002,0.018576121326178547,512.10000000000002,0.021262980765155173,512.10000000000002,0.022855683561794803,512.10000000000002,0.022911972398124831,512.10000000000002,0.023144714868221398
512.79999999999995,0.018543907835507745,512.79999999999995,0.021858082619126331,512.79999999999995,0.023281240728024892,512.79999999999995,0.023078126192111085,512.79999999999995,0.023067572035299206
513.60000000000002,0.018853326890635201,513.60000000000002,0.022683765248425355,513.60000000000002,0.023048116782380914,513.60000000000002,0.023155269025033266,513.60000000000002,0.023732187211244208
514.29999999999995,0.018896560786009174,514.29999999999995,0.02246505260123937,514.29999999999995,0.023057441740206672,514.29999999999995,0.023561328552173137,514.29999999999995,0.023293914193433535
515,0.019034739706518148,515,0.022719369632850973,515,0.023115934657477341,515,0.023536744572450686,515,0.023000601883641485
515.79999999999995,0.018786356738977477,515.79999999999995,0.022488788857523121,515.79999999999995,0.023432983223553149,515.79999999999995,0.02321037104854912,515.79999999999995,0.022971779286725499
516.5,0.019339920144452075,516.5,0.022765146698541069,516.5,0.024050125886930649,516.5,0.023358722650322555,516.5,0.023015013182099475
517.20000000000005,0.019531505641599486,517.20000000000005,0.022599840627993521,517.20000000000005,0.023874647135118637,517.20000000000005,0.023584217085018181,517.20000000000005,0.023393097835762062
518,0.019521332960335019,518,0.022854157659605131,518,0.023687300255164752,518,0.023776650305604295,518,0.02287005247408086
518.70000000000005,0.01935009282571654,518.70000000000005,0.023185617524138922,518.70000000000005,0.023412637861024214,518.70000000000005,0.023698659749243404,518.70000000000005,0.023115044547866712
519.39999999999998,0.01960186668701203,519.39999999999998,0.022944864067546603,519.39999999999998,0.024009435161872789,519.39999999999998,0.023907199715164924,519.39999999999998,0.023071810652492739
520.20000000000005,0.020316497545840646,520.20000000000005,0.022504895602858524,520.20000000000005,0.023807676983460917,520.20000000000005,0.024288675262582334,520.20000000000005,0.023133694463518224
520.89999999999998,0.020079982706441853,520.89999999999998,0.022441316344955622,520.89999999999998,0.023689843425480871,520.89999999999998,0.024083526190415639,520.89999999999998,0.023562642523503135
521.60000000000002,0.020140171070589932,521.60000000000002,0.022686308418741471,521.60000000000002,0.02340161745632105,521.60000000000002,0.023457906292651085,521.60000000000002,0.023635546739231794
522.29999999999995,0.019403499402354977,522.29999999999995,0.022896543831540397,522.29999999999995,0.023527080525249447,522.29999999999995,0.023251061773606977,522.29999999999995,0.023940727177165722
