Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity
654.70000000000005,0.024488356518569385,654.70000000000005,0.036222120495409585,654.70000000000005,0.027107058993074109,654.70000000000005,0.029647431821842436,654.70000000000005,0.032670371218093811
655.39999999999998,0.024750303061129339,655.39999999999998,0.035567678000729054,655.39999999999998,0.027235912955757322,655.39999999999998,0.029104888821071012,655.39999999999998,0.031766698032433899
656.10000000000002,0.023994133753804166,656.10000000000002,0.035303188287852977,656.10000000000002,0.026266965065317099,656.10000000000002,0.029096411586683954,656.10000000000002,0.031309775098971718
656.89999999999998,0.023969549774081708,656.89999999999998,0.034485982892941011,656.89999999999998,0.025787153599009863,656.89999999999998,0.029105736544509719,656.89999999999998,0.031113103261192075
657.60000000000002,0.023807634597288983,657.60000000000002,0.034451226231954089,657.60000000000002,0.025982129989912093,657.60000000000002,0.029347337724540741,657.60000000000002,0.030546824004136892
658.29999999999995,0.023897493281791752,658.29999999999995,0.033592482388545564,658.29999999999995,0.025941439264854236,658.29999999999995,0.028954841772420165,658.29999999999995,0.029460042555716628
659,0.023889016047404697,659,0.03324322033179896,659,0.025706619872332855,659,0.028042691352373195,659,0.029117562286479663
659.79999999999995,0.023040444885260639,659.79999999999995,0.03206742792231463,659.79999999999995,0.024864830497698439,659.79999999999995,0.02757305256733043,659.79999999999995,0.029192161949085735
660.5,0.023198969168298538,660.5,0.031678322863948873,660.5,0.024643574680196338,660.5,0.027033052736875115,660.5,0.02959059196527725
661.20000000000005,0.022969236116409383,661.20000000000005,0.030667836525012083,661.20000000000005,0.024654595084899505,661.20000000000005,0.026928782753914356,661.20000000000005,0.02897429702533846
661.89999999999998,0.02345582937022626,661.89999999999998,0.030474555580987262,661.89999999999998,0.024776667260073076,661.89999999999998,0.025965768927545072,661.89999999999998,0.028281706975916178
662.70000000000005,0.023014165458660769,662.70000000000005,0.029918449005196551,662.70000000000005,0.025058959165161959,662.70000000000005,0.025964073480667666,662.70000000000005,0.027497562795113728
663.39999999999998,0.022803082322423139,663.39999999999998,0.029924383069267486,663.39999999999998,0.024722412959995933,663.39999999999998,0.025965768927545079,663.39999999999998,0.028028237667743282
664.10000000000002,0.02278612785364903,664.10000000000002,0.029613268567262624,664.10000000000002,0.02446555275806821,664.10000000000002,0.026499834693929445,664.10000000000002,0.02800789230521435
664.79999999999995,0.022601324144011264,664.79999999999995,0.029330128938735031,664.79999999999995,0.023745835558607362,664.79999999999995,0.026399803328162212,664.79999999999995,0.027288175105753504
665.60000000000002,0.022599628697133851,665.60000000000002,0.029318260810593157,665.60000000000002,0.023288064901706467,665.60000000000002,0.025627527275501636,665.60000000000002,0.0265913464391377
666.29999999999995,0.021646787552029031,666.29999999999995,0.029141934335342439,666.29999999999995,0.023134626959300797,666.29999999999995,0.025449505353373512,666.29999999999995,0.026085255546230601
667,0.021642548934835502,667,0.028579045972042083,667,0.02330671481735799,667,0.024503445995778337,667,0.026420954027957924
667.79999999999995,0.021756143875622018,667.79999999999995,0.028248433830946992,667.79999999999995,0.023636479235014368,667.79999999999995,0.024904419182285972,667.79999999999995,0.025770750150470919
668.5,0.022381763773386572,668.5,0.027575341420614942,668.5,0.023221942473487453,668.5,0.024413587311275568,668.5,0.026103057738443416
669.20000000000005,0.02188923645549876,669.20000000000005,0.027365106007816015,669.20000000000005,0.023058331849817315,669.20000000000005,0.024419521375346507,669.20000000000005,0.025762272916083864
669.89999999999998,0.021218687215482823,669.89999999999998,0.026964980544747087,669.89999999999998,0.022425082441104412,669.89999999999998,0.023814246840110884,669.89999999999998,0.02631329315124234
670.70000000000005,0.021064401549638446,670.70000000000005,0.027012453057314582,670.70000000000005,0.022636165577342045,670.70000000000005,0.02363707264142146,670.70000000000005,0.025798725023948196
671.39999999999998,0.021447572543933268,671.39999999999998,0.027321024389003336,671.39999999999998,0.022935411951205041,671.39999999999998,0.023762535710349853,671.39999999999998,0.026136966675991632
672.10000000000002,0.021999440502530457,672.10000000000002,0.026914964861863469,672.10000000000002,0.023165992726532896,672.10000000000002,0.023478548358383561,672.10000000000002,0.025602053186168552
672.89999999999998,0.021642548934835502,672.89999999999998,0.026699643108432314,672.89999999999998,0.023043072827920622,672.89999999999998,0.023544670786602578,672.89999999999998,0.025312131770131318
673.60000000000002,0.021303459559353356,673.60000000000002,0.026040114273119544,673.60000000000002,0.022027500148351604,673.60000000000002,0.023487873316209319,673.60000000000002,0.024687359595805466
